Model,Displ,Cyl,Trans,Drive,Fuel,Cert Region,Stnd,Stnd Description,Underhood ID,Veh Class,Air Pollution Score,City MPG,Hwy MPG,Cmb MPG,Greenhouse Gas Score,SmartWay,Comb CO2
DODGE Challenger SRT,6.2,8,Man-6,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,MCRXV06.25P0,midsize car,1,13,21,16,2,No,567
DODGE Challenger SRT,6.2,8,Man-6,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,MCRXV06.25P0,midsize car,1,13,21,16,2,No,567
DODGE Challenger SRT Widebody,6.2,8,Auto-8,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,MCRXV06.25P0,midsize car,1,13,21,15,2,No,575
DODGE Challenger SRT Widebody,6.2,8,Auto-8,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,MCRXV06.25P0,midsize car,1,13,21,15,2,No,575
DODGE Challenger SRT Widebody,6.2,8,Man-6,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,MCRXV06.25P0,midsize car,1,13,21,16,2,No,567
DODGE Challenger SRT Widebody,6.2,8,Man-6,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,MCRXV06.25P0,midsize car,1,13,21,16,2,No,567
DODGE Challenger Widebody,6.4,8,Auto-8,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,MCRXV06.45P0,midsize car,1,15,24,18,3,No,496
DODGE Challenger Widebody,6.4,8,Auto-8,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,MCRXV06.45P0,midsize car,1,15,24,18,3,No,496
DODGE Challenger Widebody,6.4,8,Man-6,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,MCRXV06.45P0,midsize car,1,14,23,17,3,No,523
DODGE Challenger Widebody,6.4,8,Man-6,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,MCRXV06.45P0,midsize car,1,14,23,17,3,No,523
DODGE Charger,3.6,6,Auto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MCRXV03.65P3,large car,3,19,30,23,5,No,389
DODGE Charger,3.6,6,Auto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MCRXV03.65P3,large car,3,19,30,23,5,No,389
DODGE Charger,3.6,6,Auto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MCRXV03.65P3,large car,3,18,27,21,4,No,415
DODGE Charger,3.6,6,Auto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MCRXV03.65P3,large car,3,18,27,21,4,No,415
DODGE Charger,5.7,8,Auto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MCRXV05.75P3,large car,3,16,25,19,3,No,466
DODGE Charger,5.7,8,Auto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MCRXV05.75P3,large car,3,16,25,19,3,No,466
DODGE Charger,6.4,8,Auto-8,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,MCRXV06.45P0,large car,1,15,24,18,3,No,496
DODGE Charger,6.4,8,Auto-8,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,MCRXV06.45P0,large car,1,15,24,18,3,No,496
DODGE Charger SRT Widebody,6.2,8,Auto-8,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,MCRXV06.25P0,large car,1,12,21,15,2,No,592
DODGE Charger SRT Widebody,6.2,8,Auto-8,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,MCRXV06.25P0,large car,1,12,21,15,2,No,592
DODGE Charger Widebody,6.4,8,Auto-8,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,MCRXV06.45P0,large car,1,15,24,18,3,No,496
DODGE Charger Widebody,6.4,8,Auto-8,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,MCRXV06.45P0,large car,1,15,24,18,3,No,496
DODGE Durango,3.6,6,Auto-8,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MCRXT03.65P5,standard SUV,7,19,26,21,4,No,414
DODGE Durango,3.6,6,Auto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MCRXT03.65P5,standard SUV,7,19,26,21,4,No,414
DODGE Durango,3.6,6,Auto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MCRXT03.65P5,standard SUV,7,18,25,21,4,No,427
DODGE Durango,3.6,6,Auto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MCRXT03.65P5,standard SUV,7,18,25,21,4,No,427
DODGE Durango,5.7,8,Auto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MCRXT05.75P0,standard SUV,5,14,22,17,3,No,525
DODGE Durango,5.7,8,Auto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MCRXT05.75P0,standard SUV,5,14,22,17,3,No,525
DODGE Durango,5.7,8,Auto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MCRXT05.75P0,standard SUV,5,14,22,17,3,No,533
DODGE Durango,5.7,8,Auto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MCRXT05.75P0,standard SUV,5,14,22,17,3,No,533
DODGE Durango  SRT,6.2,8,Auto-8,4WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,MCRXT06.25P1,standard SUV,1,12,17,13,1,No,659
DODGE Durango  SRT,6.2,8,Auto-8,4WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,MCRXT06.25P1,standard SUV,1,12,17,13,1,No,659
DODGE Durango  SRT,6.4,8,Auto-8,4WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,MCRXT06.45P1,standard SUV,1,13,19,15,2,No,584
DODGE Durango  SRT,6.4,8,Auto-8,4WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,MCRXT06.45P1,standard SUV,1,13,19,15,2,No,584
FERRARI 812 GTS,6.5,12,AutoMan-7,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MFEXV06.5GDI,small car,3,12,15,13,1,No,665
FERRARI 812 GTS,6.5,12,AutoMan-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MFEXV06.5GDI,small car,3,12,15,13,1,No,665
FERRARI 812 Superfast,6.5,12,AutoMan-7,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MFEXV06.5GDI,small car,3,12,16,13,1,No,661
FERRARI 812 Superfast,6.5,12,AutoMan-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MFEXV06.5GDI,small car,3,12,16,13,1,No,661
FERRARI F8 Spider,3.9,8,AutoMan-7,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MFEXV03.9TUR,small car,3,15,18,16,2,No,552
FERRARI F8 Spider,3.9,8,AutoMan-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MFEXV03.9TUR,small car,3,15,18,16,2,No,552
FERRARI F8 Tributo,3.9,8,AutoMan-7,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MFEXV03.9TUR,small car,3,15,19,16,2,No,541
FERRARI F8 Tributo,3.9,8,AutoMan-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MFEXV03.9TUR,small car,3,15,19,16,2,No,541
FERRARI Portofino,3.9,8,AutoMan-7,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MFEXV03.9TUR,small car,3,16,22,18,3,No,485
FERRARI Portofino,3.9,8,AutoMan-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MFEXV03.9TUR,small car,3,16,22,18,3,No,485
FERRARI Portofino M,3.9,8,AutoMan-8,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,MFEXV03.9T50,small car,6,16,23,19,3,No,471
FERRARI Portofino M,3.9,8,AutoMan-8,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,MFEXV03.9T50,small car,6,16,23,19,3,No,471
FERRARI Roma,3.9,8,AutoMan-8,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,MFEXV03.9T50,small car,6,17,22,19,3,No,472
FERRARI Roma,3.9,8,AutoMan-8,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,MFEXV03.9T50,small car,6,17,22,19,3,No,472
FERRARI SF90 Stradale Coupe,3.9,8,AutoMan-8,4WD,Gasoline/Electricity,CA,L3ULEV125,California LEV-III ULEV125,MFEXV03.9HYB,small car,3,16/51,20/51,18/51,4,No,403
FERRARI SF90 Stradale Coupe,3.9,8,AutoMan-8,4WD,Gasoline/Electricity,FA,T3B125,Federal Tier 3 Bin 125,MFEXV03.9HYB,small car,3,16/51,20/51,18/51,4,No,403
FIAT 500X,1.3,4,Auto-9,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,MCRXT01.35P0,small SUV,6,24,30,26,5,No,356
FIAT 500X,1.3,4,Auto-9,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,MCRXT01.35P0,small SUV,6,24,30,26,5,No,356
FORD Bronco,2.3,4,Man-7,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MFMXT02.31EM,small SUV,5,20,22,21,4,No,426
FORD Bronco,2.3,4,Man-7,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MFMXT02.31EM,small SUV,5,20,22,21,4,No,426
FORD Bronco,2.3,4,SemiAuto-10,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MFMXT02.31EM,small SUV,5,20,22,21,4,No,424
FORD Bronco,2.3,4,SemiAuto-10,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MFMXT02.31EM,small SUV,5,20,22,21,4,No,424
FORD Bronco,2.7,6,SemiAuto-10,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,MFMXT02.72V6,small SUV,6,18,20,19,3,No,462
FORD Bronco,2.7,6,SemiAuto-10,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,MFMXT02.72V6,small SUV,6,18,20,19,3,No,462
FORD Bronco Badlands,2.3,4,Man-7,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MFMXT02.31EM,small SUV,5,16,18,17,3,No,533
FORD Bronco Badlands,2.3,4,Man-7,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MFMXT02.31EM,small SUV,5,16,18,17,3,No,533
FORD Bronco Badlands,2.3,4,SemiAuto-10,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MFMXT02.31EM,small SUV,5,18,17,17,3,No,513
FORD Bronco Badlands,2.3,4,SemiAuto-10,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MFMXT02.31EM,small SUV,5,18,17,17,3,No,513
FORD Bronco Badlands,2.7,6,SemiAuto-10,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,MFMXT02.72V6,small SUV,6,17,18,17,3,No,509
FORD Bronco Badlands,2.7,6,SemiAuto-10,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,MFMXT02.72V6,small SUV,6,17,18,17,3,No,509
FORD Bronco Black Diamond,2.3,4,Man-7,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MFMXT02.31EM,small SUV,5,17,19,18,3,No,496
FORD Bronco Black Diamond,2.3,4,Man-7,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MFMXT02.31EM,small SUV,5,17,19,18,3,No,496
FORD Bronco Black Diamond,2.3,4,SemiAuto-10,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MFMXT02.31EM,small SUV,5,18,18,18,3,No,494
FORD Bronco Black Diamond,2.3,4,SemiAuto-10,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MFMXT02.31EM,small SUV,5,18,18,18,3,No,494
FORD Bronco Sasquatch,2.3,4,SemiAuto-10,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MFMXT02.31EM,small SUV,5,18,18,18,3,No,494
FORD Bronco Sasquatch,2.3,4,SemiAuto-10,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MFMXT02.31EM,small SUV,5,18,18,18,3,No,494
FORD Bronco Sasquatch,2.7,6,SemiAuto-10,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,MFMXT02.72V6,small SUV,6,17,17,17,3,No,527
FORD Bronco Sasquatch,2.7,6,SemiAuto-10,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,MFMXT02.72V6,small SUV,6,17,17,17,3,No,527
FORD Bronco Sport,1.5,3,Auto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MFMXT01.52X1,small SUV,7,25,28,26,5,No,342
FORD Bronco Sport,1.5,3,Auto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MFMXT01.52X1,small SUV,7,25,28,26,5,No,342
FORD Bronco Sport,2,4,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MFMXT02.02Y1,small SUV,5,21,26,23,5,No,387
FORD Bronco Sport,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MFMXT02.02Y1,small SUV,5,21,26,23,5,No,387
FORD EcoSport,1,3,SemiAuto-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MFMXT01.01B7,small SUV,5,27,29,28,6,No,318
FORD EcoSport,1,3,SemiAuto-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MFMXT01.01B7,small SUV,5,27,29,28,6,No,318
FORD EcoSport,2,4,SemiAuto-6,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MFMXT02.01B2,small SUV,5,23,29,25,5,No,355
FORD EcoSport,2,4,SemiAuto-6,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MFMXT02.01B2,small SUV,5,23,29,25,5,No,355
FORD Edge,2,4,Auto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MFMXT02.02JU,small SUV,5,21,29,24,5,No,369
FORD Edge,2,4,Auto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MFMXT02.02JU,small SUV,5,21,29,24,5,No,369
FORD Edge,2,4,Auto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MFMXT02.02JU,small SUV,5,21,28,23,5,No,380
FORD Edge,2,4,Auto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MFMXT02.02JU,small SUV,5,21,28,23,5,No,380
FORD Edge,2,4,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MFMXT02.02JU,small SUV,5,20,28,23,5,No,383
FORD Edge,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MFMXT02.02JU,small SUV,5,20,28,23,5,No,383
FORD Edge,2.7,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MFMXT02.72JQ,small SUV,5,19,25,21,4,No,423
FORD Edge,2.7,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MFMXT02.72JQ,small SUV,5,19,25,21,4,No,423
FORD Escape,1.5,3,Auto-8,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MFMXT01.52X1,small SUV,7,28,34,30,6,No,293
FORD Escape,1.5,3,Auto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MFMXT01.52X1,small SUV,7,28,34,30,6,No,293
FORD Escape,1.5,3,Auto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MFMXT01.52X1,small SUV,7,26,31,28,6,No,318
FORD Escape,1.5,3,Auto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MFMXT01.52X1,small SUV,7,26,31,28,6,No,318
FORD Escape,2,4,Auto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MFMXT02.02Y1,small SUV,5,23,31,26,5,No,342
FORD Escape,2,4,Auto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MFMXT02.02Y1,small SUV,5,23,31,26,5,No,342
FORD Escape HEV,2.5,4,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MFMXT02.52F1,small SUV,7,44,37,41,8,Yes,220
FORD Escape HEV,2.5,4,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MFMXT02.52F1,small SUV,7,44,37,41,8,Yes,220
FORD Escape HEV,2.5,4,CVT,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MFMXT02.52F1,small SUV,7,43,37,40,8,Yes,224
FORD Escape HEV,2.5,4,CVT,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MFMXT02.52F1,small SUV,7,43,37,40,8,Yes,224
FORD Escape PHEV,2.5,4,CVT,2WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,MFMXT02.52P1,small SUV,7,43/117,38/93,40/105,10,Yes,77
FORD Escape PHEV,2.5,4,CVT,2WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,MFMXT02.52P1,small SUV,7,43/117,38/93,40/105,10,Yes,77
FORD Expedition,3.5,6,SemiAuto-10,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MFMXT03.54HF,standard SUV,5,17,23,19,3,No,456
FORD Expedition,3.5,6,SemiAuto-10,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MFMXT03.54HF,standard SUV,5,17,23,19,3,No,456
FORD Expedition,3.5,6,SemiAuto-10,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MFMXT03.54HF,standard SUV,5,17,22,19,3,No,476
FORD Expedition,3.5,6,SemiAuto-10,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MFMXT03.54HF,standard SUV,5,17,22,19,3,No,476
FORD Expedition MAX,3.5,6,SemiAuto-10,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MFMXT03.54HF,standard SUV,5,17,23,19,3,No,456
FORD Expedition MAX,3.5,6,SemiAuto-10,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MFMXT03.54HF,standard SUV,5,17,23,19,3,No,456
FORD Expedition MAX,3.5,6,SemiAuto-10,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MFMXT03.54HF,standard SUV,5,16,21,18,3,No,494
FORD Expedition MAX,3.5,6,SemiAuto-10,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MFMXT03.54HF,standard SUV,5,16,21,18,3,No,494
FORD Explorer,2.3,4,Auto-10,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MFMXT02.33U1,standard SUV,5,21,28,24,5,No,373
FORD Explorer,2.3,4,Auto-10,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MFMXT02.33U1,standard SUV,5,21,28,24,5,No,373
FORD Explorer,2.3,4,Auto-10,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MFMXT02.33U1,standard SUV,5,20,27,23,5,No,386
FORD Explorer,2.3,4,Auto-10,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MFMXT02.33U1,standard SUV,5,20,27,23,5,No,386
FORD Explorer,2.3,4,SemiAuto-10,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MFMXT02.33U1,standard SUV,5,21,28,24,5,No,373
FORD Explorer,2.3,4,SemiAuto-10,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MFMXT02.33U1,standard SUV,5,21,28,24,5,No,373
FORD Explorer,2.3,4,SemiAuto-10,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MFMXT02.33U1,standard SUV,5,20,27,23,5,No,386
FORD Explorer,2.3,4,SemiAuto-10,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MFMXT02.33U1,standard SUV,5,20,27,23,5,No,386
FORD Explorer,3,6,SemiAuto-10,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MFMXT03.03U2,standard SUV,5,18,26,21,4,No,431
FORD Explorer,3,6,SemiAuto-10,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MFMXT03.03U2,standard SUV,5,18,26,21,4,No,431
FORD Explorer,3,6,SemiAuto-10,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MFMXT03.03U2,standard SUV,5,18,24,20,4,No,445
FORD Explorer,3,6,SemiAuto-10,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MFMXT03.03U2,standard SUV,5,18,24,20,4,No,445
FORD Explorer FFV,3.3,6,SemiAuto-10,4WD,Ethanol/Gas,CA,L3ULEV70,California LEV-III ULEV70,MFMXT03.33U3,standard SUV,5,11/16,15/23,13/19,3,No,497/471
FORD Explorer FFV,3.3,6,SemiAuto-10,4WD,Ethanol/Gas,FA,T3B70,Federal Tier 3 Bin 70,MFMXT03.33U3,standard SUV,5,11/16,15/23,13/19,3,No,497/471
FORD Explorer HEV,3.3,6,SemiAuto-10,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MFMXT03.33F1,standard SUV,5,27,28,27,6,No,324
FORD Explorer HEV,3.3,6,SemiAuto-10,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MFMXT03.33F1,standard SUV,5,27,28,27,6,No,324
FORD Explorer HEV,3.3,6,SemiAuto-10,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MFMXT03.33F1,standard SUV,5,23,26,25,5,No,361
FORD Explorer HEV,3.3,6,SemiAuto-10,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MFMXT03.33F1,standard SUV,5,23,26,25,5,No,361
FORD Explorer Timberline,2.3,4,SemiAuto-10,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MFMXT02.33U4,standard SUV,5,19,23,21,4,No,431
FORD Explorer Timberline,2.3,4,SemiAuto-10,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MFMXT02.33U4,standard SUV,5,19,23,21,4,No,431
FORD F150,2.7,6,SemiAuto-10,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,MFMXT02.73JK,pickup,6,20,26,22,4,No,406
FORD F150,2.7,6,SemiAuto-10,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,MFMXT02.73JK,pickup,6,20,26,22,4,No,406
FORD F150,2.7,6,SemiAuto-10,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,MFMXT02.73JK,pickup,6,18,24,20,4,No,445
FORD F150,2.7,6,SemiAuto-10,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,MFMXT02.73JK,pickup,6,19,24,21,4,No,432
FORD F150,2.7,6,SemiAuto-10,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,MFMXT02.73JK,pickup,6,18,24,20,4,No,445
FORD F150,2.7,6,SemiAuto-10,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,MFMXT02.73JK,pickup,6,19,24,21,4,No,432
FORD F150,3,6,SemiAuto-10,4WD,Diesel,CA,L3LEV160,California LEV-III LEV160,MFMXT03.03DZ,pickup,1,20,27,23,4,No,446
FORD F150,3,6,SemiAuto-10,4WD,Diesel,FA,T3B160,Federal Tier 3 Bin 160,MFMXT03.03DZ,pickup,1,20,27,23,4,No,446
FORD F150,3.5,6,SemiAuto-10,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,MFMXT03.54JK,pickup,6,17,24,20,4,No,444
FORD F150,3.5,6,SemiAuto-10,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,MFMXT03.54JK,pickup,6,18,24,20,4,No,437
FORD F150,3.5,6,SemiAuto-10,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,MFMXT03.54JK,pickup,6,17,24,20,4,No,444
FORD F150,3.5,6,SemiAuto-10,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,MFMXT03.54JK,pickup,6,18,24,20,4,No,437
FORD F150,3.5,6,SemiAuto-10,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,MFMXT03.54JK,pickup,6,17,23,19,3,No,468
FORD F150,3.5,6,SemiAuto-10,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,MFMXT03.54JK,pickup,6,18,23,20,4,No,445
FORD F150,3.5,6,SemiAuto-10,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,MFMXT03.54JK,pickup,6,17,23,19,3,No,468
FORD F150,3.5,6,SemiAuto-10,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,MFMXT03.54JK,pickup,6,18,23,20,4,No,445
FORD F150 FFV,3.3,6,SemiAuto-10,2WD,Ethanol/Gas,CA,L3ULEV50,California LEV-III ULEV50,MFMXT03.33DU,pickup,6,14/20,19/24,16/21,4,No,389/424
FORD F150 FFV,3.3,6,SemiAuto-10,2WD,Ethanol/Gas,FA,T3B50,Federal Tier 3 Bin 50,MFMXT03.33DU,pickup,6,14/20,19/24,16/21,4,No,389/424
FORD F150 FFV,3.3,6,SemiAuto-10,4WD,Ethanol/Gas,CA,L3ULEV50,California LEV-III ULEV50,MFMXT03.33DU,pickup,6,14/19,18/22,15/20,4,No,405/445
FORD F150 FFV,3.3,6,SemiAuto-10,4WD,Ethanol/Gas,FA,T3B50,Federal Tier 3 Bin 50,MFMXT03.33DU,pickup,6,14/19,18/22,15/20,4,No,405/445
FORD F150 FFV,5,8,SemiAuto-10,2WD,Ethanol/Gas,CA,L3ULEV70,California LEV-III ULEV70,MFMXT05.03DP,pickup,5,12/17,18/24,14/19,3,No,444/463
FORD F150 FFV,5,8,SemiAuto-10,2WD,Ethanol/Gas,CA,L3ULEV70,California LEV-III ULEV70,MFMXT05.03DP,pickup,5,12/17,18/24,14/20,4,No,450/446
FORD F150 FFV,5,8,SemiAuto-10,2WD,Ethanol/Gas,FA,T3B70,Federal Tier 3 Bin 70,MFMXT05.03DP,pickup,5,12/17,18/24,14/19,3,No,444/463
FORD F150 FFV,5,8,SemiAuto-10,2WD,Ethanol/Gas,FA,T3B70,Federal Tier 3 Bin 70,MFMXT05.03DP,pickup,5,12/17,18/24,14/20,4,No,450/446
FORD F150 FFV,5,8,SemiAuto-10,4WD,Ethanol/Gas,CA,L3ULEV70,California LEV-III ULEV70,MFMXT05.03DP,pickup,5,11/16,17/22,13/19,3,No,467/479
FORD F150 FFV,5,8,SemiAuto-10,4WD,Ethanol/Gas,CA,L3ULEV70,California LEV-III ULEV70,MFMXT05.03DP,pickup,5,12/16,17/22,14/18,3,No,461/495
FORD F150 FFV,5,8,SemiAuto-10,4WD,Ethanol/Gas,FA,T3B70,Federal Tier 3 Bin 70,MFMXT05.03DP,pickup,5,11/16,17/22,13/19,3,No,467/479
FORD F150 FFV,5,8,SemiAuto-10,4WD,Ethanol/Gas,FA,T3B70,Federal Tier 3 Bin 70,MFMXT05.03DP,pickup,5,12/16,17/22,14/18,3,No,461/495
FORD F150 HEV,3.5,6,SemiAuto-10,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MFMXT03.51F1,pickup,5,25,26,25,5,No,349
FORD F150 HEV,3.5,6,SemiAuto-10,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MFMXT03.51F1,pickup,5,25,26,25,5,No,349
FORD F150 HEV,3.5,6,SemiAuto-10,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MFMXT03.51F1,pickup,5,24,24,24,5,No,368
